Interface-ID;IU-105;IU-106;IU-168;IU-370;IU-371;IU-374;IU-375;IU-508;Usability Indicator;
3678;0;0;0;0;0;1;0;0;negative;
3679;0;1;0;0;0;0;0;0;negative;
3680;1;0;0;0;0;0;0;0;negative;
3681;0;0;0;0;0;0;0;0;negative;
3682;0;1;0;2;0;0;0;0;negative;
3683;1;0;0;0;0;0;0;0;negative;
3684;1;1;0;0;0;0;0;0;negative;
3685;0;1;0;2;0;0;0;0;negative;
3686;1;2;0;0;0;0;0;0;negative;
3687;0;1;0;0;0;0;0;0;negative;
3688;1;1;0;0;2;0;0;0;negative;
3689;0;0;0;2;1;0;0;0;positive;
3690;0;0;0;2;0;2;0;0;negative;
3691;0;1;1;2;2;0;0;0;positive;
3692;2;1;0;0;0;0;0;0;negative;
3693;1;1;0;1;1;0;1;0;positive;
3694;0;1;0;2;0;0;0;0;negative;
3695;0;1;0;0;1;1;0;0;positive;
3696;0;1;0;0;0;0;0;0;negative;
3697;1;0;1;0;0;0;1;0;positive;
3698;0;0;0;0;0;0;1;0;negative;
3699;1;1;0;0;0;0;0;0;negative;
3700;1;0;0;2;0;0;0;0;negative;
3701;1;1;0;0;0;0;0;0;negative;
3702;2;0;0;2;0;0;0;0;negative;
3703;0;0;0;0;0;0;0;0;negative;
3704;0;0;0;0;0;0;0;0;negative;
3705;0;0;0;0;0;0;0;0;negative;
3706;0;0;0;0;0;0;0;0;negative;
3707;0;1;0;2;0;0;0;0;negative;
3708;1;1;0;0;1;0;0;0;negative;
3709;0;0;0;2;0;0;0;0;negative;
3710;1;2;0;0;0;0;0;0;negative;
3711;0;0;0;2;0;0;0;0;negative;
3712;1;0;0;0;0;0;0;0;negative;
3713;0;0;0;2;0;0;0;0;negative;
3714;0;0;0;2;0;0;0;0;negative;
3715;1;1;0;0;0;0;0;0;negative;
3716;0;0;0;0;0;0;0;0;negative;
3717;0;0;0;0;0;0;0;0;negative;
3718;1;0;0;2;0;0;0;0;negative;
3719;1;0;0;0;0;0;0;0;negative;
3720;0;0;0;0;0;1;0;0;negative;
3721;0;0;0;2;0;0;0;0;negative;
3722;0;0;0;0;0;0;0;0;negative;
3723;0;0;0;0;0;0;0;0;negative;
3724;0;0;1;1;2;1;0;0;negative;
3725;0;0;1;1;0;1;0;0;negative;
3726;0;0;0;2;1;0;0;0;negative;
3727;0;1;0;0;0;0;0;0;negative;
3728;2;1;0;0;0;0;1;0;negative;
3729;1;1;0;0;1;2;0;0;negative;
3730;0;0;0;0;0;0;0;0;negative;
3731;0;2;0;0;0;0;0;0;negative;
3732;0;1;0;0;0;0;0;0;negative;
3733;0;1;0;0;0;0;0;0;negative;
3734;0;1;0;1;0;0;0;0;negative;
3735;0;1;0;1;0;0;0;0;negative;
3736;1;1;0;0;1;0;0;0;negative;
3737;1;1;0;0;2;0;0;0;negative;
3738;0;0;0;0;0;0;0;0;negative;
3739;0;0;0;0;0;0;0;0;negative;
3740;1;1;0;1;0;0;2;0;negative;
3741;0;1;0;1;0;0;0;1;positive;
3742;0;0;0;0;0;0;0;0;negative;
3743;1;1;0;0;0;2;0;0;negative;
3744;0;0;0;0;0;0;0;0;negative;
3745;1;0;0;0;1;0;0;0;negative;
3746;1;1;0;0;0;0;0;0;negative;
3747;0;0;0;2;0;2;0;0;negative;
3748;0;1;0;2;0;1;0;0;negative;
3749;1;0;0;0;0;2;0;0;negative;
3750;0;0;0;0;0;0;0;0;negative;
